Player Name,Team,Goals Conceded by team per season,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,30,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,A66,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLR43,POSL,LPOPP,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,SV,IBSV,OBSV,AKS,PKC,PKF,PKSV,CL,ECL,PUNCH,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Michael Keane,EVE,58,EPL,D,30,2560,29,1,2,3,0,0,0,1,0,1,0,15,1,53,4,1,4,2,3,0,28,33,25,21,10,900,1157,1,128,138,7,177,0,0,14,0,0,1,1,0,0,0,2,0,1591,29,96,133,288,8,16,0,281,170,0,0,0,0,0,0,0,0,3,0,0,0,46,7,0,0,0,0,0,0,0,206,206,0,96,0,0,4,1,0,7
Jaume Costa,VIL,50,LIGA,D,30,2541,29,1,3,13,1,1,0,0,0,0,0,12,3,46,67,13,31,1,31,0,8,67,43,54,37,1073,1300,13,34,122,27,164,0,0,5,3,0,7,0,0,0,0,14,0,1974,32,273,134,554,23,97,0,370,114,0,0,0,0,0,0,1,0,15,0,0,0,34,7,0,0,0,0,3,0,0,74,74,0,68,0,0,0,0,0,39
Daniel Baier,FCA,46,BUND,M,29,2541,29,0,6,6,0,0,0,2,1,1,1,27,5,72,29,6,28,4,23,2,5,83,61,45,57,1167,1572,6,34,213,12,181,0,1,3,1,0,24,4,0,0,0,28,0,2063,12,279,154,559,3,75,1,517,165,0,0,0,0,2,0,1,1,11,0,0,0,43,4,0,0,0,0,0,0,0,38,38,0,112,3,0,0,0,0,20
Alessio Cragno,CAG,61,SERI,G,29,2538,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,391,675,0,5,253,0,7,0,0,0,0,0,0,0,0,0,0,0,0,963,0,40,2,168,0,4,0,292,168,0,0,0,0,0,0,0,0,0,0,0,0,47,7,84,54,30,6,1,10,2,26,26,14,237,0,0,0,0,0,0
Davinson San38z,TOT,36,EPL,D,31,2535,29,2,2,1,0,1,0,0,0,0,0,9,1,39,3,1,4,0,4,0,10,38,24,25,18,1670,1866,1,73,164,9,138,0,0,8,1,0,1,0,0,0,0,3,1,2213,12,72,111,563,3,9,0,212,261,0,0,0,0,0,0,0,0,2,0,0,0,21,13,0,0,0,0,0,0,0,160,160,0,121,0,0,0,1,0,9
Maxime Le Marchand,NIC,52,FRAN,D,29,2535,29,0,2,4,0,0,0,3,1,3,0,12,0,67,33,7,11,0,8,0,14,50,37,23,18,1599,1808,7,53,176,17,136,0,3,6,0,0,6,0,0,0,0,15,0,2324,12,165,87,563,20,42,0,283,196,0,0,0,0,1,0,0,0,5,1,0,0,40,7,0,0,0,0,1,0,0,80,80,0,71,0,0,0,0,0,24
Ludwig Augustinsson,SVW,40,BUND,D,29,2534,29,0,3,3,0,0,1,0,0,0,0,24,7,51,117,32,30,2,23,7,3,45,34,29,13,839,1073,24,42,90,2,101,0,0,15,3,1,9,4,0,0,0,23,0,1731,44,241,115,499,10,105,0,399,103,0,0,0,0,6,2,14,13,26,1,1,0,34,6,0,0,0,0,0,0,0,38,38,0,49,0,1,4,0,0,12
Ruben Perez,LGN,51,LIGA,M,31,2520,29,2,6,13,0,0,0,0,1,0,0,17,1,77,2,0,14,1,12,2,5,99,61,44,47,1139,1489,0,40,311,27,211,0,0,0,0,0,17,1,0,0,0,17,0,1928,0,218,146,517,1,49,0,413,177,0,0,0,0,0,0,0,0,3,0,0,0,30,13,0,0,0,0,0,0,0,39,39,0,171,2,0,0,0,0,35
Valter Birsa,CHI,59,SERI,F/M,35,2515,29,6,16,3,0,0,3,6,0,1,5,48,17,24,221,58,65,11,37,22,2,29,15,24,31,1028,1268,20,26,135,29,115,1,0,13,5,1,35,12,2,0,0,46,0,1888,33,401,184,755,7,267,0,557,56,0,0,0,0,33,13,106,101,22,5,2,0,41,2,0,0,0,0,0,0,0,14,14,0,55,1,0,1,0,1,60
Federico Viviani,SPL,59,SERI,M,29,2488,29,0,8,9,0,0,3,3,0,2,1,52,15,61,170,47,44,3,19,22,9,53,37,26,64,1387,1617,5,20,208,16,149,1,1,6,3,1,46,12,2,0,0,26,0,2178,15,276,105,670,3,228,0,409,145,1,0,0,1,43,12,107,101,21,19,7,2,44,3,0,0,0,0,2,0,0,22,22,0,176,1,0,3,2,1,21
Joaquin,BET,61,LIGA,M,35,2487,29,6,14,7,0,0,4,7,0,4,3,33,14,15,94,36,51,13,33,11,2,22,19,21,40,1063,1233,14,18,131,64,143,0,0,15,6,3,18,8,1,0,1,41,0,1737,59,411,131,734,2,130,0,355,46,0,0,0,0,12,4,60,38,16,9,5,0,50,1,0,0,0,0,0,0,0,36,36,0,71,5,0,5,3,3,93
Victor Sanchez,ESP,42,LIGA,M/D,30,2463,29,1,7,13,0,0,0,2,1,2,0,13,1,79,67,8,5,2,3,0,14,106,72,72,50,865,1178,7,53,145,11,216,1,0,4,0,0,9,1,0,0,0,20,0,1860,6,171,188,412,4,110,1,459,117,0,0,0,0,1,0,9,9,8,1,0,0,31,7,0,0,0,0,0,0,0,69,69,0,62,0,0,0,0,0,19
Rafael Toloi,ATA,39,SERI,D,31,2449,29,2,5,6,1,1,1,4,0,3,1,20,5,63,15,3,13,2,9,0,15,72,40,31,20,1275,1574,3,45,252,19,156,1,0,18,5,1,2,0,0,0,0,11,0,2115,35,226,116,557,7,43,0,380,217,0,0,0,0,0,0,0,0,3,0,0,0,28,8,0,0,0,0,0,0,0,112,112,0,156,2,1,3,2,0,24
Jonathan Hogg,HUD,58,EPL,M,30,2406,29,1,11,8,1,1,0,0,0,0,0,12,2,71,3,1,9,0,9,0,12,93,64,32,30,1203,1413,1,36,210,8,165,0,0,2,0,0,10,2,0,0,0,17,0,1816,4,210,144,537,3,22,1,264,126,0,0,0,0,0,0,0,0,2,0,0,0,39,6,0,0,0,0,0,0,0,45,45,0,62,0,0,0,0,0,12
Valentin Rongier,NAN,41,FRAN,M/D,32,2358,29,3,14,1,0,0,1,2,1,2,0,28,6,40,9,2,28,3,26,0,6,73,49,40,21,1159,1329,2,27,209,35,155,0,0,7,3,1,21,3,0,0,0,51,0,1745,31,352,182,684,3,40,0,291,91,0,0,0,0,0,0,0,0,9,3,0,0,37,2,0,0,0,0,0,0,0,11,11,0,60,1,0,3,3,0,50
Sven Bender,LEV,44,BUND,D,29,2347,29,0,5,0,0,0,2,0,0,0,0,15,6,61,0,0,4,0,4,0,21,51,37,20,18,1372,1597,0,84,121,6,154,1,0,14,5,2,1,1,0,0,0,5,0,1964,32,103,97,437,7,21,1,246,206,0,0,0,0,0,0,0,0,6,0,0,0,35,8,0,0,0,0,0,0,0,112,112,0,86,0,2,2,0,1,8
Jeff Hendrick,BRN,39,EPL,M,34,2340,29,5,16,1,0,0,2,2,0,2,0,25,6,8,23,4,26,3,24,0,2,16,10,19,18,650,801,4,15,114,24,73,0,1,14,4,2,11,2,0,0,0,34,0,1074,48,193,131,347,1,43,0,260,32,0,0,0,0,0,0,0,0,11,0,0,0,28,2,0,0,0,0,0,0,0,20,20,0,20,1,0,16,2,1,32
Domenico Berardi,SAS,59,SERI,F/M,31,2310,29,2,16,8,0,1,4,2,1,1,1,85,26,17,120,27,52,3,39,11,0,32,18,42,48,607,855,10,16,116,35,131,0,1,36,13,3,49,13,1,0,0,38,0,1384,89,303,187,500,3,175,0,470,28,4,2,1,1,7,0,64,55,30,5,1,0,37,4,0,0,0,0,0,0,0,11,11,0,31,5,0,21,9,2,57
Denis Zakaria,BMG,52,BUND,M,30,2306,29,1,13,11,0,0,2,1,1,1,0,20,4,64,2,0,14,0,13,0,9,74,48,56,25,878,981,0,19,132,30,146,0,1,7,3,2,13,1,0,1,0,33,0,1413,28,140,162,388,4,10,0,214,78,0,0,0,0,0,0,0,0,8,0,0,0,40,4,0,0,0,0,1,0,0,36,36,0,47,2,1,1,0,2,61
Jakub Jankto,UDI,63,SERI,M,36,2655,28,8,9,5,0,0,4,5,1,3,2,58,14,19,116,27,60,10,46,9,8,30,19,37,31,781,1024,14,15,153,22,98,0,0,33,11,3,25,3,1,0,1,17,0,1504,78,281,132,488,4,173,0,405,34,0,0,0,0,7,4,48,41,28,0,0,0,47,5,0,0,0,0,0,0,0,23,23,0,43,2,0,9,3,3,37
Federico Peluso,SAS,59,SERI,D,31,2574,28,3,3,10,0,0,1,1,0,1,0,11,2,40,56,13,13,2,8,3,13,46,34,33,18,643,895,13,54,95,4,121,0,1,11,2,1,0,0,0,0,0,10,0,1511,19,144,84,327,27,73,0,381,135,0,0,0,0,0,0,0,0,9,0,0,0,41,7,0,0,0,0,1,0,0,105,105,0,65,1,0,1,0,0,8
Mirko Antenucci,SPL,59,SERI,F,33,2574,28,5,7,1,0,0,11,7,1,5,2,65,26,11,34,6,36,4,29,0,0,15,12,36,70,466,595,6,22,84,30,136,0,0,42,19,9,23,7,2,0,0,42,0,1049,110,208,160,343,1,41,0,327,14,5,5,0,0,0,0,0,0,20,0,0,0,40,4,0,0,0,0,0,0,0,14,14,0,12,0,0,33,3,6,52
Tom Carroll,SWA,56,EPL,M,37,2569,28,9,8,3,0,0,0,4,0,2,2,20,3,29,129,41,46,6,24,18,8,53,33,23,17,1193,1444,8,11,139,14,94,1,0,4,2,0,16,1,0,0,0,21,0,1864,20,378,108,770,3,186,0,407,119,0,0,0,0,26,7,70,63,14,5,1,0,39,6,0,0,0,0,0,0,0,15,15,0,80,2,0,1,0,0,19
Pau Lopez,ESP,42,LIGA,G,29,2566,28,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,5,339,682,0,8,259,0,12,2,0,0,0,0,0,0,0,0,0,0,0,969,0,35,1,150,0,5,0,352,151,0,0,0,0,0,0,0,0,0,0,0,0,31,9,93,59,34,10,0,4,1,18,18,3,189,0,0,0,0,0,0
Memphis Depay,OL,43,FRAN,F,36,2562,28,8,14,3,0,0,19,13,1,10,3,106,46,9,155,48,77,13,40,24,0,13,9,37,50,890,1117,11,8,126,58,129,0,0,45,24,13,61,22,6,0,0,66,0,1825,119,368,202,696,2,208,0,574,40,2,2,0,0,23,6,93,85,18,20,7,2,25,6,0,0,0,0,0,0,0,3,3,0,34,3,0,11,9,9,108
Diego Godin,ATM,22,LIGA,D,30,2554,28,2,1,6,0,0,0,0,0,0,0,13,5,59,0,0,6,0,6,0,20,50,33,46,26,1039,1211,0,57,135,6,136,0,1,13,5,0,0,0,0,0,0,4,0,1592,42,72,99,291,5,10,0,192,189,0,0,0,0,0,0,0,0,5,0,0,0,15,16,0,0,0,0,1,0,0,140,140,0,114,1,0,5,1,0,7
Wilfried Zaha,CRY,55,EPL,F,29,2551,28,1,2,5,0,0,9,3,1,3,0,64,26,7,76,14,53,8,49,0,0,30,23,45,76,469,623,14,4,124,119,229,0,0,51,22,8,13,4,1,0,2,110,0,1427,208,268,265,396,3,109,0,552,18,0,0,0,0,0,0,0,0,43,0,0,0,31,8,0,0,0,0,0,0,0,1,1,0,10,2,0,19,9,7,197
Chris Smalling,MUN,28,EPL,D,29,2535,28,1,0,4,0,0,4,0,0,0,0,13,6,63,0,0,2,0,2,0,28,40,25,24,14,996,1137,0,108,139,3,165,0,1,13,6,4,0,0,0,0,0,2,0,1514,23,38,84,208,3,8,0,150,93,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,0,0,0,0,0,0,159,159,0,44,0,0,2,0,4,3
Jens Stryger Larsen,UDI,63,SERI,M,30,2530,28,2,1,5,0,0,1,1,0,1,0,19,5,32,23,7,9,2,6,2,13,35,27,15,18,952,1151,6,22,127,8,82,1,1,14,3,1,5,2,0,0,0,8,0,1643,32,162,85,445,18,37,0,301,162,0,0,0,0,0,0,1,1,7,1,0,0,43,8,0,0,0,0,0,0,0,65,65,0,71,0,1,1,1,1,13
Adam Marusic,LAZ,49,SERI,D,32,2526,28,4,6,3,0,1,3,5,0,5,0,39,15,32,98,19,36,4,30,1,2,28,21,28,15,703,888,19,26,134,29,98,0,0,22,11,3,17,4,0,1,1,27,0,1532,107,249,122,417,9,89,0,379,34,0,0,0,0,0,0,0,0,28,0,0,0,35,7,0,0,0,0,0,0,0,24,24,0,16,0,0,6,3,2,63
Walter Benitez,NIC,52,FRAN,G,28,2520,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,423,607,0,4,231,0,6,1,2,0,0,0,0,0,0,0,0,0,0,892,0,5,2,60,0,2,0,188,60,0,0,0,0,0,0,0,0,0,0,0,0,36,7,78,42,36,2,0,5,2,11,11,7,128,0,0,0,0,0,0
Wesley Hoedt,SOU,56,EPL,D,28,2520,28,0,0,7,0,0,0,1,0,0,1,15,2,40,6,1,9,1,8,0,17,60,52,22,15,1044,1323,1,61,201,25,161,2,0,12,0,0,3,2,0,0,0,5,0,1771,20,138,104,441,5,33,0,323,236,0,0,0,0,0,0,0,0,5,0,0,0,42,5,0,0,0,0,1,0,0,172,172,0,142,0,1,0,4,0,27
R43ando,OM,47,FRAN,D,31,2510,28,3,3,5,0,0,1,0,1,0,0,17,3,42,0,0,3,0,3,0,14,44,30,20,15,1208,1349,0,54,162,4,115,0,0,17,3,1,0,0,0,0,0,2,1,1654,24,52,75,210,6,8,0,150,129,0,0,0,0,0,0,0,0,2,0,0,0,38,9,0,0,0,0,1,0,0,118,118,0,114,1,0,2,4,1,4
Craig Dawson,WBA,56,EPL,D,28,2509,28,0,1,6,0,0,2,0,0,0,0,16,4,52,42,14,10,1,10,0,26,38,28,35,22,630,906,14,116,133,8,182,0,0,15,4,2,1,0,0,0,0,8,0,1493,49,127,132,295,8,59,0,374,132,0,0,0,0,0,0,0,0,10,0,0,0,39,7,0,0,0,0,0,0,0,131,131,0,61,0,0,4,2,1,13
Daniel Brosinski,M05,52,BUND,M,29,2503,28,1,3,0,0,0,1,5,0,4,1,32,5,32,171,39,42,4,24,13,10,44,34,16,26,709,988,17,32,102,12,111,1,1,4,1,1,28,4,0,0,0,19,0,1868,24,196,132,398,11,231,1,614,95,1,1,0,0,16,7,51,51,23,7,1,0,42,5,0,0,0,0,0,0,0,64,64,0,68,0,0,5,0,1,40
Ayoze Perez,NEW,47,EPL,F/M,36,2494,28,8,13,3,0,0,8,5,1,3,2,60,23,25,22,3,36,7,31,0,1,39,21,36,53,512,718,3,44,125,32,167,0,0,42,19,7,18,4,1,0,0,70,1,1274,123,203,264,338,4,49,0,424,21,0,0,0,0,0,0,0,0,19,1,0,0,28,5,0,0,0,0,0,0,0,24,24,0,12,3,1,14,5,4,63
Timo Werner,RBL,53,BUND,F/M,32,2491,28,4,10,1,0,0,13,7,0,7,0,95,43,11,53,3,24,5,17,0,0,16,11,26,25,491,655,3,15,46,25,80,0,0,83,41,12,12,2,1,0,0,28,0,1141,191,191,145,348,1,61,0,382,6,2,2,0,0,0,0,1,1,31,4,0,0,46,3,0,0,0,0,0,0,0,9,9,0,12,1,0,39,13,6,77
Miralem Pjanic,JUV,24,SERI,M,31,2488,28,3,7,5,0,0,5,8,1,7,1,52,16,64,113,28,59,10,30,21,5,36,30,41,28,1866,2068,6,12,224,26,102,0,2,6,3,0,46,13,5,2,1,24,1,2547,20,436,127,981,3,174,0,360,217,0,0,0,0,31,4,86,66,14,17,4,2,15,16,0,0,0,0,0,0,0,24,24,0,163,4,0,0,0,0,32
Bartosz Bereszynski,SAM,60,SERI,D,31,2484,28,3,4,5,0,0,0,1,0,1,0,5,0,31,61,9,12,1,8,3,8,63,47,24,27,1020,1256,9,25,153,25,140,0,2,0,0,0,5,0,0,0,0,15,0,1953,6,215,93,472,31,79,0,378,99,0,0,0,0,0,0,0,0,10,0,0,0,39,6,0,0,0,0,1,0,0,67,67,0,47,0,0,0,0,0,35
Moussa Konate,ASC,42,FRAN,F,33,2482,28,5,15,8,0,0,13,1,0,1,0,68,26,2,23,6,16,2,15,0,2,9,7,52,53,351,519,6,75,53,12,144,0,0,54,23,13,14,3,0,0,1,54,0,922,105,127,237,246,0,35,0,348,13,2,2,0,0,0,0,0,0,9,0,0,0,28,3,0,0,0,0,0,0,0,11,11,0,8,0,0,29,6,8,26
Nabil Fekir,OL,43,FRAN,F/M,30,2479,28,2,6,8,0,0,18,8,0,6,2,89,48,8,99,38,59,12,33,18,0,45,33,72,105,970,1136,11,20,132,90,258,0,0,47,29,13,42,19,5,0,0,76,0,1825,121,361,232,699,3,160,0,423,80,4,3,0,1,16,3,66,59,26,17,9,3,36,5,0,0,0,0,0,0,0,2,2,0,29,3,0,17,8,8,119
Alexander Djiku,SMC,52,FRAN,D,28,2475,28,0,0,10,0,0,0,0,0,0,0,18,3,58,5,1,3,0,3,0,5,67,45,43,39,1030,1276,1,84,187,5,191,0,2,16,3,0,2,0,0,0,0,6,0,1713,23,102,123,374,10,18,0,272,215,0,0,0,0,0,0,0,0,3,0,0,0,32,10,0,0,0,0,0,0,0,143,143,0,97,0,0,0,4,0,6
R47ain Th47as,SCO,52,FRAN,D,28,2472,28,0,2,5,0,0,2,0,0,0,0,17,6,34,1,0,5,1,5,0,19,31,21,27,25,966,1189,0,76,126,2,132,0,1,17,6,2,0,0,0,0,0,6,1,1526,28,72,92,296,7,16,1,248,186,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,0,2,0,0,144,144,0,92,0,0,3,4,2,2
Thiago Maia,LIL,67,FRAN,M,34,2466,28,6,8,2,1,1,0,0,0,0,0,15,2,59,8,1,14,0,14,0,10,55,40,32,21,1443,1699,1,21,261,40,135,0,1,2,0,0,13,2,0,0,0,37,0,2132,16,269,146,720,6,33,2,363,184,0,0,0,0,0,0,0,0,8,0,0,0,53,1,0,0,0,0,1,0,0,40,40,0,85,1,0,1,0,0,49
Loic Perrin,ASS,50,FRAN,D,28,2466,28,0,2,3,0,0,0,1,0,0,1,12,2,39,2,1,7,1,6,0,21,39,26,16,28,1357,1535,1,78,160,10,152,0,1,9,2,0,3,0,0,0,0,5,0,1886,20,99,69,361,6,21,0,198,217,0,0,0,0,0,0,0,0,5,0,0,0,32,10,0,0,0,0,0,0,0,134,134,0,100,1,0,1,0,0,11
Francisco Portillo,GET,33,LIGA,M,33,2465,28,5,13,6,0,0,2,3,2,3,0,20,8,22,29,2,23,6,20,0,1,38,23,27,29,728,971,2,14,173,36,115,0,0,14,8,2,6,0,0,0,0,55,0,1397,45,327,196,521,6,121,0,420,40,2,1,0,1,0,0,8,3,13,0,0,0,23,8,0,0,0,0,0,0,0,15,15,0,34,8,0,2,4,1,76
Kike,EIB,50,LIGA,F,35,2464,28,7,11,5,0,0,8,1,0,1,0,71,27,10,15,1,14,0,13,0,1,14,8,47,76,498,688,1,107,101,13,198,0,0,61,24,8,10,3,0,0,0,45,0,1129,146,225,241,371,0,30,0,373,14,0,0,0,0,0,0,0,0,20,0,0,0,37,5,0,0,0,0,0,0,0,14,14,0,8,0,0,13,12,6,30
Stephen Ward,BRN,39,EPL,D,28,2462,28,0,2,1,0,0,1,1,0,1,0,6,1,42,82,15,16,2,15,0,12,39,31,11,29,639,922,15,59,102,5,127,0,0,4,1,1,2,0,0,0,0,6,0,1625,18,175,70,359,24,100,0,457,92,0,0,0,0,0,0,0,0,19,0,0,0,27,9,0,0,0,0,0,0,0,99,99,0,69,0,0,3,0,0,8
Oscar Wendt,BMG,52,BUND,D,28,2460,28,0,3,2,0,0,1,1,0,0,1,18,6,31,86,24,25,2,14,10,12,52,41,31,13,878,1096,11,20,100,3,87,0,0,12,5,1,6,1,0,0,0,7,0,1683,33,182,83,437,22,103,2,369,89,0,0,0,0,6,0,29,28,18,1,0,0,44,6,0,0,0,0,0,0,0,48,48,0,53,0,0,3,1,1,8
Munir El Haddadi,ALA,50,LIGA,F/M,33,2456,28,5,16,7,1,1,10,6,0,2,4,62,23,9,83,18,41,6,27,8,2,25,20,33,114,445,628,7,39,83,28,201,0,0,42,13,8,20,10,2,0,0,87,0,1214,98,209,210,343,0,107,0,458,10,0,0,0,0,12,6,35,34,17,5,3,1,35,1,0,0,0,0,0,0,0,5,5,0,16,2,0,45,9,8,51
Max Kruse,SVW,40,BUND,F,29,2454,28,1,3,2,0,0,6,6,0,4,2,53,22,14,119,30,58,6,40,12,0,17,12,14,31,974,1221,11,19,94,28,95,0,1,30,14,5,23,8,1,1,0,36,0,1672,70,317,141,616,0,162,0,472,42,0,0,0,0,19,5,69,59,25,1,1,0,33,4,0,0,0,0,0,0,0,4,4,0,95,2,0,9,2,4,60
Maximilian Arnold,WOB,48,BUND,M,29,2454,28,1,1,8,0,1,2,0,1,0,0,33,11,36,115,30,35,0,21,14,4,50,40,50,80,1103,1318,7,26,121,12,164,0,0,6,2,0,27,9,2,0,0,32,0,1800,10,209,154,538,3,146,0,372,132,1,0,0,1,32,9,63,59,16,10,5,2,37,7,0,0,0,0,1,0,0,28,28,0,137,0,0,3,1,0,22
Ashley Young,MUN,28,EPL,M/D,30,2445,28,2,7,7,0,0,2,4,0,3,1,18,4,57,121,34,26,5,18,4,5,53,32,29,35,1022,1285,25,19,168,29,136,0,1,7,2,0,11,2,2,1,0,18,0,2083,25,326,120,609,14,143,1,466,103,0,0,0,0,6,2,24,22,15,3,1,1,26,7,0,0,0,0,0,0,0,72,72,0,95,1,0,1,0,0,52
David Silva,MCI,27,EPL,M,29,2435,28,1,8,5,0,0,9,11,2,10,1,54,20,18,74,16,61,14,46,4,5,32,21,21,36,2160,2429,8,17,135,38,120,0,0,35,17,9,19,3,0,0,0,29,0,2831,143,913,107,1544,1,190,0,409,88,0,0,0,0,6,0,48,27,29,2,0,0,18,10,0,0,0,0,0,0,0,6,6,0,43,5,0,4,6,8,49
5243as Pallois,NAN,41,FRAN,D,28,2434,28,0,2,6,2,2,0,3,0,2,1,9,2,37,3,0,9,0,6,0,19,39,28,13,5,578,797,0,36,176,19,98,2,1,4,1,0,5,1,0,0,0,5,1,1181,9,69,69,192,11,17,0,248,123,0,0,0,0,0,0,0,0,1,0,0,0,33,8,0,0,0,0,1,0,0,171,171,0,92,0,2,0,0,0,22
Eden Hazard,CHE,38,EPL,F,34,2432,28,6,17,2,0,0,12,4,0,3,1,71,37,3,51,12,84,9,75,4,0,6,3,13,82,1144,1369,8,8,102,165,261,0,0,49,32,11,22,5,1,0,0,77,0,2009,183,742,161,1006,0,134,0,464,63,2,2,0,0,0,0,25,11,21,1,0,0,27,3,0,0,0,0,0,0,0,0,0,0,101,4,0,16,5,4,200
Cote,EIB,50,LIGA,D,30,2430,28,2,7,4,0,0,0,8,1,5,3,15,0,38,226,51,45,7,18,19,1,61,44,20,17,729,1104,33,37,187,27,141,0,0,2,0,0,13,0,0,0,0,16,0,1991,11,219,93,479,7,249,0,696,112,0,0,0,0,30,6,41,41,20,4,0,0,35,7,0,0,0,0,0,0,0,69,69,0,114,0,0,1,0,0,38
Mathieu Deplagne,TRO,59,FRAN,D,28,2413,28,0,3,4,1,1,0,2,0,2,0,5,1,60,55,10,14,2,12,0,9,51,38,21,26,818,1008,10,49,141,15,141,1,1,2,0,0,3,1,0,0,0,17,1,1710,18,201,112,414,18,68,0,328,116,0,0,0,0,0,0,0,0,19,0,0,0,34,7,0,0,0,0,1,0,0,78,78,0,47,0,0,0,0,0,23
Mark Noble,WHU,68,EPL,M,29,2405,28,1,5,6,0,0,4,0,0,0,0,15,6,49,23,8,20,2,17,3,10,61,36,28,46,1111,1324,4,10,222,19,136,0,1,4,4,3,11,2,1,0,0,22,0,1705,14,232,129,568,10,68,0,290,129,2,2,0,0,4,2,7,7,3,0,0,0,45,6,0,0,0,0,0,0,0,22,22,0,116,5,0,2,1,2,25
Tomas Pina,ALA,50,LIGA,M,30,2392,28,2,8,8,0,0,1,0,0,0,0,13,3,43,6,0,10,3,10,0,10,71,49,72,29,794,969,0,49,200,19,164,0,0,9,2,1,4,1,0,0,0,24,0,1290,13,204,177,443,3,19,0,230,97,0,0,0,0,0,0,0,0,2,0,0,0,32,8,0,0,0,0,0,0,0,34,34,0,47,2,0,1,1,0,22
Yohan Cabaye,CRY,55,EPL,M,31,2386,28,3,15,7,0,0,0,1,0,0,1,38,12,79,136,48,43,6,16,25,4,70,44,35,23,1065,1293,1,6,183,10,109,1,3,8,5,0,30,7,0,1,0,29,0,1856,33,282,163,643,1,188,0,403,135,0,0,0,0,21,7,104,101,15,4,2,0,36,3,0,0,0,0,0,0,0,28,28,0,62,2,0,1,1,0,23
Gabriel Pires,LGN,51,LIGA,M,29,2383,28,1,11,6,0,1,5,2,0,2,0,43,15,38,14,2,21,3,18,1,4,90,69,56,51,788,1170,2,112,208,49,300,0,0,27,10,5,16,5,0,0,0,53,0,1716,66,224,270,456,1,61,0,549,78,1,1,0,0,0,0,0,0,4,3,0,0,32,7,0,0,0,0,0,0,0,26,26,0,67,2,0,1,0,5,78
Thomas Partey,ATM,22,LIGA,M,33,2379,28,5,10,6,0,0,3,0,1,0,0,22,3,53,20,5,12,0,11,1,7,95,65,40,35,1148,1378,3,51,216,45,226,0,1,4,1,1,18,2,2,0,0,24,0,1851,16,261,142,607,5,54,0,323,132,0,0,0,0,0,0,5,5,6,4,1,1,13,10,0,0,0,0,0,0,0,29,29,0,95,1,0,0,0,1,53
Antonio 29ragan,BET,61,LIGA,D,29,2377,28,1,5,7,0,0,0,6,1,6,0,9,4,24,92,14,21,4,15,0,5,59,42,51,19,1102,1316,14,46,131,14,136,0,0,6,2,0,3,2,0,1,0,10,0,1919,28,301,114,621,14,114,0,379,97,0,0,0,0,0,0,0,0,16,0,0,0,43,8,0,0,0,0,1,0,0,52,52,0,50,1,0,4,1,0,37
Sokratis,BVB,47,BUND,D,30,2375,28,2,4,5,0,1,2,0,1,0,0,15,4,37,3,1,5,0,5,0,11,65,47,39,34,1653,1902,1,83,99,7,184,0,0,8,3,2,7,1,0,0,0,6,0,2260,15,179,87,714,9,38,0,274,312,0,0,0,0,0,0,0,0,3,0,0,0,37,9,0,0,0,0,1,0,0,103,103,0,109,0,0,1,0,1,9
Tanguy Nd47bele,OL,43,FRAN,M,32,2361,28,4,16,5,0,0,0,6,0,6,0,26,5,36,6,3,44,6,38,0,8,62,39,34,70,1353,1514,3,17,207,80,229,0,0,7,2,0,19,3,0,0,1,50,0,2044,24,301,144,775,5,46,0,303,125,0,0,0,0,0,0,1,1,6,0,0,0,28,5,0,0,0,0,0,0,0,4,4,0,46,6,0,0,1,0,103
Dimitri Payet,OM,47,FRAN,F/M,31,2355,28,3,13,6,0,0,6,13,4,10,3,58,19,18,234,78,121,24,68,40,2,22,11,17,54,1134,1407,29,6,133,44,126,0,1,25,9,6,33,10,0,0,1,50,0,2039,84,448,126,863,2,316,0,554,88,3,2,0,1,42,18,127,101,28,12,4,0,34,3,0,0,0,0,0,0,0,5,5,0,94,17,0,4,5,5,57
Julian Korb,H96,54,BUND,D,28,2341,28,0,7,8,0,0,1,1,2,0,1,10,4,31,63,16,23,1,22,0,2,50,39,43,15,556,826,16,16,104,6,84,0,0,8,4,1,2,0,0,0,0,11,0,1478,19,167,117,319,10,94,0,425,125,0,0,0,0,0,0,0,0,9,0,0,0,38,5,0,0,0,0,0,0,0,65,65,0,49,0,0,2,1,1,11
